"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.057793849E2,-2.632255688E0,2.034328187E-1,2.996687497E0
1.057894189E2,-3.531915890E0,5.068898624E-1,2.346671244E0
1.057994529E2,-4.398995406E0,1.512909163E0,1.758558440E0
1.058094859E2,-4.613686454E0,2.120968720E0,1.378920947E0
1.058195199E2,-3.883739640E0,2.234350324E0,1.127670768E0
1.058295539E2,-2.804784803E0,2.105181237E0,9.262961693E-1
1.058395879E2,-1.908071890E0,1.884000950E0,6.514897513E-1
1.058496219E2,-1.384921798E0,1.314653469E0,3.427963798E-1
1.058596549E2,-8.381080243E-1,6.122958648E-1,1.945402269E-1
1.058696889E2,-3.099180709E-1,-7.474905074E-2,1.135983901E-1
1.058797229E2,4.223489182E-1,-5.163717073E-1,1.622251511E-1
1.058897569E2,1.050911006E0,-9.031129825E-1,4.425418389E-1
1.058997899E2,1.296281371E0,-1.364302177E0,6.666561131E-1
1.059098239E2,1.287774403E0,-1.975805744E0,7.560543394E-1
1.059198579E2,1.281031248E0,-2.663058820E0,7.498213537E-1
1.059298919E2,1.237121143E0,-3.318453342E0,7.901379056E-1
1.059399249E2,1.270322219E0,-3.978075401E0,7.800934124E-1
1.059499589E2,1.332076417E0,-4.475350102E0,8.420917323E-1
1.059599929E2,1.330658321E0,-4.819610186E0,9.047176047E-1
1.059700269E2,1.354016486E0,-5.092528392E0,9.192993911E-1
1.059800609E2,1.436347475E0,-5.249748327E0,9.296021850E-1
1.059900939E2,1.422603448E0,-5.465955557E0,8.919904089E-1
1.060001279E2,1.287732742E0,-5.678428171E0,8.041511965E-1
1.060101619E2,1.020483119E0,-5.873371418E0,6.925619097E-1
1.060201959E2,7.353486179E-1,-5.899775105E0,5.084658332E-1
1.060302289E2,4.027741943E-1,-5.827253843E0,2.950317907E-1
1.060402629E2,1.876561537E-1,-5.559813309E0,6.746619746E-2
1.060502969E2,6.274734825E-2,-5.125480376E0,-1.281559105E-1
1.060603309E2,3.199844912E-2,-4.551395481E0,-3.336703379E-1
1.060703639E2,-2.258940205E-2,-3.987385338E0,-6.364037888E-1
1.060803979E2,-1.290113582E-1,-3.399895701E0,-9.193985014E-1
1.060904319E2,-2.901920503E-1,-2.864217657E0,-1.168245767E0
1.061004659E2,-3.637450531E-1,-2.201176146E0,-1.398305490E0
1.061104999E2,-3.902956514E-1,-1.495151753E0,-1.643046548E0
1.061205329E2,-1.903697003E-1,-6.437568086E-1,-1.787947423E0
1.061305669E2,3.126082286E-2,1.669169569E-1,-1.782589180E0
1.061406009E2,1.087830618E-1,8.971546698E-1,-1.723747480E0
1.061506349E2,1.492302990E-1,1.666641233E0,-1.735187850E0
1.061606679E2,9.483577140E-2,2.627994238E0,-1.803814573E0
1.061707019E2,4.229283772E-2,3.634769583E0,-1.934117435E0
1.061807359E2,-1.377808660E-2,4.380833954E0,-2.056761760E0
1.061907699E2,-1.843394668E-1,4.514312439E0,-2.177004926E0
1.062008029E2,-3.313872926E-1,4.332257041E0,-2.518242584E0
1.062108369E2,-4.090612668E-1,4.362173150E0,-2.920209424E0
1.062208709E2,-2.925967178E-1,4.728022324E0,-3.209922588E0
1.062309049E2,-9.342929676E-2,5.283974419E0,-3.155534127E0
1.062409377E2,1.734802372E-1,5.974341137E0,-2.465774349E0
1.062509717E2,3.591988429E-1,6.277627442E0,-1.576512251E0
1.062610057E2,1.675743301E-1,6.197868497E0,-8.279506798E-1
1.062710397E2,-2.504769576E-1,5.934886465E0,7.168540210E-3
1.062810737E2,-7.613932858E-1,5.054743685E0,8.383502452E-1
1.062911067E2,-1.062830921E0,3.922912184E0,1.453091562E0
1.063011407E2,-1.022271271E0,2.868783748E0,1.709027553E0
1.063111747E2,-8.500216531E-1,1.923553271E0,1.958651329E0
1.063212087E2,-7.658971037E-1,1.415772877E0,2.436051782E0
1.063312417E2,-4.541970938E-1,1.611746403E0,3.023377697E0
1.063412757E2,-1.568525100E-1,1.997067974E0,3.456048267E0
1.063513097E2,1.648037001E-1,2.126380903E0,3.523134542E0
1.063613437E2,4.735026996E-1,2.153637114E0,3.253175611E0
1.063713767E2,6.700081757E-1,2.236223187E0,2.798224812E0
1.063814107E2,7.690312113E-1,2.151763666E0,2.151018877E0
1.063914447E2,9.187817663E-1,1.883022126E0,1.569731966E0
1.064014787E2,9.523355748E-1,1.587705576E0,1.271144922E0
1.064115127E2,7.813966106E-1,1.241831660E0,1.125186725E0
1.064215457E2,6.018911100E-1,7.250021160E-1,8.735015130E-1
1.064315797E2,4.911400947E-1,1.177383649E-1,5.543148744E-1
1.064416137E2,4.132821525E-1,-4.676503676E-1,3.663561273E-1
1.064516477E2,3.498451982E-1,-1.045355859E0,2.521730156E-1
1.064616807E2,2.907166187E-1,-1.640230529E0,2.590902717E-1
1.064717147E2,2.524929314E-1,-2.283855776E0,3.088686419E-1
1.064817487E2,2.309070577E-1,-2.946497337E0,4.108111922E-1
1.064917827E2,1.870019234E-1,-3.588389468E0,5.654525046E-1
1.065018157E2,1.081049310E-1,-4.139487789E0,7.243168223E-1
1.065118497E2,4.822805397E-2,-4.614813797E0,8.751935510E-1
1.065218837E2,-5.019191444E-2,-5.005092638E0,1.003080636E0
1.065319177E2,-6.720212258E-2,-5.285664264E0,1.051643955E0
1.065419517E2,2.726892874E-2,-5.501236487E0,1.120601484E0
1.065519847E2,8.019785173E-2,-5.672823030E0,1.130684423E0
1.065620187E2,1.212455980E-1,-5.694008077E0,1.101430657E0
1.065720527E2,1.249231312E-1,-5.537112079E0,9.761857827E-1
1.065820867E2,2.795349151E-1,-5.301453500E0,8.212708206E-1
1.065921197E2,5.065301856E-1,-4.938126231E0,6.220608611E-1
1.066021537E2,6.768592121E-1,-4.503728979E0,3.546628654E-1
1.066121877E2,8.344824582E-1,-4.062197539E0,9.258729771E-2
1.066222217E2,9.617297114E-1,-3.561459532E0,-1.709677617E-1
1.066322547E2,1.144613952E0,-2.973996792E0,-5.055642986E-1
1.066422887E2,1.316661841E0,-2.269169324E0,-7.743910615E-1
1.066523227E2,1.454744570E0,-1.451849613E0,-8.718208770E-1
1.066623567E2,1.484428837E0,-6.788781095E-1,-9.098290213E-1
1.066723907E2,1.517595706E0,5.231854677E-2,-1.082353458E0
1.066824237E2,1.346133562E0,7.268650389E-1,-1.278184969E0
1.066924577E2,1.021512814E0,1.539463708E0,-1.228653059E0
1.067024917E2,6.662608413E-1,2.584073462E0,-9.058331072E-1
1.067125257E2,4.311127250E-1,3.744617715E0,-6.840821314E-1
1.067225587E2,2.421236984E-1,4.664227447E0,-8.386977160E-1
1.067325927E2,2.937880880E-1,4.980095206E0,-1.449210326E0
1.067426267E2,6.629707593E-1,4.524070857E0,-2.224622312E0
1.067526607E2,1.198992035E0,4.111122946E0,-2.851474235E0
1.067626937E2,1.121162671E0,4.564266372E0,-2.974790844E0
1.067727277E2,3.539338638E-1,5.195045285E0,-2.671291115E0
1.067827617E2,-2.334949623E-1,5.672053537E0,-2.109321066E0
1.067927957E2,-5.460110973E-1,6.076476792E0,-1.698771537E0
1.068028297E2,-2.934366703E-1,6.541373121E0,-1.882578761E0
1.068128627E2,5.317976855E-1,6.074822030E0,-2.013482717E0
1.068228967E2,1.179492594E0,4.797056891E0,-1.086845362E0
1.068329307E2,8.471785176E-1,3.521595554E0,6.404585405E-1
1.068429647E2,1.215814474E-1,2.053600025E0,2.107963343E0
1.068529977E2,-6.210456383E-1,9.101150233E-1,3.114504215E0
1.068630317E2,-1.484634659E0,4.082525969E-1,3.799786195E0
1.068730657E2,-2.292111752E0,2.645777375E-1,3.952490909E0
1.068830997E2,-3.023541712E0,3.578034049E-1,3.462691873E0
1.068931327E2,-3.735497520E0,4.911935967E-1,2.545240349E0
1.069031667E2,-4.141551272E0,8.254736531E-1,1.699198530E0
1.069132007E2,-3.945620431E0,1.391915653E0,1.076095987E0
1.069232347E2,-3.555359424E0,1.653274498E0,6.222349620E-1
1.069332687E2,-3.144538438E0,1.689745921E0,1.340860105E-1
1.069433017E2,-2.626182770E0,1.768836529E0,-3.368146782E-1
1.069533357E2,-2.066829496E0,1.572438496E0,-6.627889109E-1
1.069633697E2,-1.169860768E0,9.972285962E-1,-9.025235832E-1
1.069734037E2,-2.074707596E-1,7.527413070E-1,-7.219349590E-1
1.069834367E2,6.962038480E-1,3.147579575E-1,-4.254939893E-1
1.069934707E2,1.441083281E0,-2.994844455E-1,-1.544286199E-1
1.070035047E2,1.536407953E0,-1.071987587E0,6.062027737E-2
1.070135387E2,1.485166025E0,-1.887829122E0,2.978115571E-1
1.070235717E2,1.461118181E0,-2.672200942E0,5.571740167E-1
1.070336057E2,1.461580111E0,-3.365591256E0,7.612012048E-1
1.070436397E2,1.438360964E0,-3.993317338E0,9.229293425E-1
1.070536737E2,1.381010596E0,-4.525040910E0,1.044149140E0
1.070637077E2,1.425316703E0,-4.896815652E0,1.088889549E0
1.070737407E2,1.393559597E0,-5.189847111E0,1.083719441E0
1.070837747E2,1.197967749E0,-5.541688694E0,1.011260598E0
1.070938087E2,9.945749836E-1,-5.787371739E0,9.515349448E-1
1.071038427E2,7.651219091E-1,-5.843179904E0,8.093284674E-1
1.071138757E2,4.489044135E-1,-5.813738004E0,5.836946480E-1
1.071239097E2,2.598930945E-1,-5.706753253E0,3.002124238E-1
1.071339437E2,1.846737814E-1,-5.488622289E0,4.067191646E-2
1.071439777E2,1.689231366E-1,-5.142152542E0,-2.002180195E-1
1.071540107E2,1.600426047E-1,-4.693431950E0,-4.088079362E-1
1.071640447E2,1.175515464E-1,-4.259167430E0,-6.574153197E-1
1.071740787E2,4.503518187E-2,-3.739131857E0,-8.822641504E-1
1.071841127E2,1.792873263E-2,-3.086235266E0,-1.147747768E0
1.071941467E2,8.127563976E-2,-2.362548189E0,-1.421057152E0
1.072041797E2,7.346946068E-2,-1.432391249E0,-1.672483917E0
1.072142137E2,1.264437727E-1,-4.411238891E-1,-1.711389682E0
1.072242477E2,1.808490445E-1,7.175942785E-1,-1.678097098E0
1.072342817E2,9.522921592E-3,1.856394491E0,-1.716085435E0
1.072443141E2,-2.769938613E-1,2.845955633E0,-1.587801032E0
1.072543481E2,-6.036075602E-1,3.630173671E0,-1.263235101E0
1.072643821E2,-9.843867219E-1,3.978726781E0,-1.342472913E0
1.072744161E2,-1.260787164E0,4.019219919E0,-1.930944736E0
1.072844491E2,-1.195111457E0,3.957026010E0,-2.535282540E0
1.072944831E2,-7.845655822E-1,4.307394095E0,-2.744539186E0
1.073045171E2,-2.771852846E-1,4.885803006E0,-2.957390699E0
1.073145511E2,1.610344387E-1,5.360719124E0,-3.193860286E0
1.073245851E2,6.124525702E-1,5.876641765E0,-3.064125774E0
1.073346181E2,8.676407026E-1,6.121729563E0,-2.462592294E0
1.073446521E2,7.485193980E-1,6.046872339E0,-1.311430045E0
1.073546861E2,2.371795852E-1,5.822642729E0,-7.888361692E-2
1.073647201E2,-1.703765717E-1,5.306363992E0,6.051729329E-1
1.073747531E2,-4.454229082E-1,4.553970010E0,9.958368127E-1
1.073847871E2,-6.736028977E-1,3.721324162E0,1.197682843E0
1.073948211E2,-9.156147681E-1,2.919032380E0,1.360449593E0
1.074048551E2,-1.069866290E0,2.334169312E0,1.619060246E0
1.074148881E2,-8.796368502E-1,2.186370412E0,1.983755765E0
1.074249221E2,-5.249936826E-1,2.046314979E0,2.224280688E0
1.074349561E2,-1.281791897E-1,1.572338508E0,2.276788977E0
1.074449901E2,3.502342939E-1,1.219172530E0,2.158091522E0
1.074550241E2,7.534820031E-1,1.065708847E0,2.038902025E0
1.074650571E2,1.023242493E0,9.244009405E-1,2.058198860E0
1.074750911E2,9.347797483E-1,7.310574925E-1,2.125582319E0
1.074851251E2,6.346659963E-1,5.139316642E-1,2.122071505E0
1.074951591E2,4.473417451E-1,2.799874896E-1,2.012989358E0
1.075051921E2,3.704447563E-1,-1.296625918E-1,1.690930713E0
1.075152261E2,3.632705881E-1,-5.736141944E-1,1.349224108E0
1.075252601E2,3.857720261E-1,-1.129676802E0,1.063592155E0
1.075352941E2,2.890499795E-1,-1.775120532E0,8.945326321E-1
1.075453271E2,7.230633985E-2,-2.364763114E0,7.647946112E-1
1.075553611E2,-8.828286991E-2,-2.976999337E0,6.376928075E-1
1.075653951E2,-1.763081700E-1,-3.536622899E0,6.136350234E-1
1.075754291E2,-1.929290632E-1,-4.114916035E0,6.194730297E-1
1.075854631E2,-2.268553758E-1,-4.681249861E0,6.613015254E-1
1.075954961E2,-1.477216443E-1,-5.105123879E0,7.448687620E-1
1.076055301E2,-2.624924742E-2,-5.449480442E0,8.160151970E-1
1.076155641E2,5.509882472E-2,-5.741665809E0,8.434141532E-1
1.076255981E2,2.572328306E-1,-5.881567460E0,8.882587890E-1
1.076356311E2,3.665965209E-1,-5.853575084E0,8.912105365E-1
1.076456651E2,3.709184173E-1,-5.695161148E0,8.184219110E-1
1.076556991E2,4.109801037E-1,-5.393570536E0,7.121606071E-1
1.076657331E2,5.646337482E-1,-4.961816225E0,6.154370622E-1
1.076757671E2,7.209957500E-1,-4.431279053E0,4.565716481E-1
1.076858001E2,8.380507216E-1,-3.873254705E0,1.893151550E-1
1.076958341E2,8.803085491E-1,-3.288025017E0,-2.350605543E-1
1.077058681E2,1.096309227E0,-2.629315124E0,-7.539971428E-1
1.077159021E2,1.274783498E0,-1.872743306E0,-1.226544700E0
1.077259351E2,1.464946207E0,-1.144250402E0,-1.513934180E0
1.077359691E2,1.636923344E0,-4.345931339E-1,-1.628467101E0
1.077460031E2,1.703100523E0,2.530838656E-1,-1.757971233E0
1.077560371E2,1.649189048E0,9.310749525E-1,-1.628378223E0
1.077660701E2,1.419774712E0,1.494130830E0,-1.355143683E0
1.077761041E2,1.145585467E0,2.039937420E0,-1.034111590E0
1.077861381E2,7.541181801E-1,2.435455951E0,-6.581438828E-1
1.077961721E2,4.241888908E-1,2.785386665E0,-4.297844569E-1
1.078062051E2,1.872695066E-1,2.867335392E0,-4.707219100E-1
1.078162391E2,8.061673164E-2,2.673548725E0,-8.465984007E-1
1.078262731E2,1.954670106E-1,2.616964050E0,-1.566719334E0
1.078363071E2,4.441258496E-1,3.103833631E0,-2.237197334E0
1.078463411E2,5.794473767E-1,4.178638406E0,-2.621594460E0
1.078563741E2,4.926511614E-1,5.368468439E0,-2.769382836E0
1.078664081E2,2.145090531E-1,6.410683174E0,-2.633473663E0
1.078764421E2,1.005355641E-2,7.082469780E0,-2.164317638E0
1.078864761E2,2.870007862E-1,7.240097265E0,-1.160998655E0
1.078965091E2,4.786198904E-1,6.666390685E0,2.199161927E-1
1.079065431E2,6.149911389E-2,5.569520271E0,1.215088908E0
1.079165771E2,-4.767878115E-1,4.134203076E0,1.750208616E0
1.079266111E2,-9.282184415E-1,2.566521290E0,2.239427315E0
1.079366451E2,-1.400556668E0,1.428801059E0,2.697293683E0
1.079466781E2,-2.025613642E0,7.627926707E-1,2.931148396E0
1.079567121E2,-3.011019315E0,6.113626492E-1,2.792026763E0
1.079667461E2,-4.082016091E0,8.403554016E-1,2.316540542E0
1.079767801E2,-4.731287409E0,1.183484634E0,1.558868716E0
1.079868131E2,-4.787913600E0,1.707093440E0,8.029665506E-1
1.079968471E2,-4.329116794E0,2.086420446E0,2.282029398E-1
1.080068811E2,-3.646221647E0,2.277724385E0,-2.010364835E-1
1.080169151E2,-2.944081852E0,2.181796135E0,-5.045291953E-1
1.080269481E2,-2.325039762E0,1.949159982E0,-5.002212591E-1
1.080369821E2,-1.542251514E0,1.604203495E0,-2.032655883E-1
1.080470161E2,-6.070595370E-1,9.348785663E-1,-7.461646512E-2
1.080570501E2,2.401998183E-1,4.876881909E-1,5.296656445E-2
1.080670841E2,8.145916924E-1,-4.740337729E-3,2.860061748E-1
1.080771171E2,1.046777902E0,-7.574430531E-1,6.051203080E-1
1.080871511E2,1.056986848E0,-1.545261222E0,7.773535533E-1
1.080971851E2,1.187484276E0,-2.369585313E0,8.617382307E-1
1.081072191E2,1.257111750E0,-3.154192191E0,1.002499276E0
1.081172521E2,1.390747087E0,-3.841780313E0,1.112700434E0
1.081272861E2,1.554891879E0,-4.386511016E0,1.226923453E0
1.081373201E2,1.611686469E0,-4.828421940E0,1.248928864E0
1.081473541E2,1.755946342E0,-5.156674687E0,1.219583005E0
1.081573871E2,1.882895680E0,-5.351969935E0,1.196203790E0
1.081674211E2,1.725035183E0,-5.613064486E0,1.040099358E0
1.081774551E2,1.607987959E0,-5.838311512E0,9.004772039E-1
1.081874891E2,1.379280989E0,-6.008152077E0,6.534498842E-1
1.081975231E2,1.021712935E0,-6.186336034E0,3.682494557E-1
1.082075561E2,7.239972720E-1,-6.312292660E0,2.006428197E-2
1.082175901E2,6.025940184E-1,-6.209034925E0,-3.975181322E-1
1.082276241E2,5.803555955E-1,-5.958168324E0,-6.536416729E-1
1.082376585E2,5.457953350E-1,-5.643446034E0,-8.017922835E-1
1.082476915E2,5.273264658E-1,-5.168957348E0,-8.770472646E-1
1.082577255E2,5.193298868E-1,-4.507420326E0,-1.077370388E0
1.082677595E2,4.450996303E-1,-3.699720454E0,-1.261458424E0
1.082777935E2,3.408633634E-1,-2.706665601E0,-1.440440380E0
1.082878265E2,2.374228294E-1,-1.561800656E0,-1.649833996E0
1.082978605E2,-2.960182160E-2,-4.183261800E-1,-1.851001604E0
1.083078945E2,-1.396727327E-1,9.079497993E-1,-1.971112622E0
1.083179285E2,-2.273362362E-1,2.518398120E0,-1.985584627E0
1.083279625E2,-3.934112672E-1,4.167139857E0,-1.732037662E0
1.083379955E2,-5.565835941E-1,4.987831072E0,-1.428552990E0
1.083480295E2,-4.799803913E-1,4.836643710E0,-1.517595852E0
1.083580635E2,-4.020953326E-1,4.076929598E0,-2.137338731E0
1.083680975E2,-3.397119004E-1,3.513125862E0,-2.753767262E0
1.083781305E2,-1.356125723E-1,3.482450200E0,-3.214485755E0
1.083881645E2,1.329425143E-1,4.177742613E0,-3.511689202E0
1.083981985E2,5.021090327E-1,5.036492186E0,-3.456918333E0
1.084082325E2,9.882818446E-1,5.709620728E0,-2.948990589E0
1.084182655E2,1.489572340E0,6.097242009E0,-1.884341404E0
1.084282995E2,1.403016299E0,6.089227815E0,-6.227403076E-1
1.084383335E2,6.056976474E-1,5.543587870E0,2.949369197E-1
1.084483675E2,-2.084627397E-1,4.763664027E0,8.687978666E-1
1.084584015E2,-7.875950977E-1,3.765591093E0,1.316583635E0
1.084684345E2,-1.192209849E0,2.782451947E0,1.585054887E0
1.084784685E2,-1.431122842E0,2.187348651E0,1.740926453E0
1.084885025E2,-1.623223756E0,1.944890345E0,2.100676250E0
1.084985365E2,-1.486567456E0,2.219245797E0,2.824260124E0
1.085085695E2,-8.184409145E-1,2.843367655E0,3.432831312E0
1.085186035E2,-1.752358272E-1,3.247964573E0,3.570311047E0
1.085286375E2,4.651884706E-1,3.303684445E0,3.295229956E0
1.085386715E2,1.026536522E0,3.240738584E0,2.807629473E0
1.085487045E2,1.089521194E0,2.889477044E0,2.241397973E0
1.085587385E2,8.648330158E-1,2.197214073E0,1.720004239E0
1.085687725E2,6.837872124E-1,1.520190700E0,1.334505643E0
1.085788065E2,4.915107351E-1,1.003615510E0,1.054031957E0
1.085888405E2,2.439098036E-1,5.415024555E-1,8.261719568E-1
1.085988735E2,-2.118731283E-2,1.768198013E-3,4.947399330E-1
1.086089075E2,-2.186027618E-1,-6.380610359E-1,2.660038733E-1
1.086189415E2,-3.573247372E-1,-1.338590800E0,3.257238257E-1
1.086289755E2,-4.164908852E-1,-2.048034645E0,3.824535120E-1
1.086390085E2,-4.491926081E-1,-2.755023243E0,3.677407479E-1
1.086490425E2,-4.140037720E-1,-3.333425723E0,3.861126995E-1
1.086590765E2,-3.999663614E-1,-3.816903918E0,4.625440673E-1
1.086691105E2,-4.808775003E-1,-4.300395563E0,5.885679368E-1
1.086791435E2,-4.422100094E-1,-4.707276987E0,6.676048239E-1
1.086891775E2,-2.452122708E-1,-4.997670767E0,7.492260341E-1
1.086992115E2,-4.504241779E-2,-5.214881964E0,8.585385612E-1
1.087092455E2,1.257439341E-1,-5.322002370E0,9.676288211E-1
1.087192795E2,2.718517468E-1,-5.391702935E0,9.655752790E-1
1.087293125E2,4.413881832E-1,-5.504162434E0,9.833309340E-1
1.087393465E2,5.251430424E-1,-5.438785300E0,9.183250988E-1
1.087493805E2,5.333366726E-1,-5.311790793E0,7.635362904E-1
1.087594145E2,6.816096362E-1,-5.109746103E0,5.823532967E-1
1.087694475E2,8.176145567E-1,-4.693976326E0,2.728883851E-1
1.087794815E2,9.203763020E-1,-4.281957538E0,-1.810052383E-1
1.087895155E2,1.016656116E0,-3.756637836E0,-5.280107363E-1
1.087995495E2,1.076204088E0,-3.140099816E0,-8.719589444E-1
1.088095835E2,1.060498101E0,-2.384019749E0,-1.094995211E0
1.088196165E2,9.761322807E-1,-1.634842320E0,-1.114982164E0
1.088296505E2,9.160973096E-1,-8.424674159E-1,-1.155142010E0
1.088396845E2,8.292964165E-1,-2.679194212E-2,-1.211967518E0
1.088497185E2,7.407037903E-1,8.248795760E-1,-1.121463218E0
1.088597515E2,6.171573861E-1,1.861326032E0,-8.777559471E-1
1.088697855E2,4.120965564E-1,2.843897998E0,-6.324466125E-1
1.088798195E2,2.514248644E-1,3.553930657E0,-5.254647124E-1
1.088898535E2,2.345755278E-1,3.715307377E0,-6.773859731E-1
1.088998865E2,5.971637093E-1,3.519668897E0,-1.209198350E0
1.089099205E2,1.245974266E0,3.302931908E0,-1.959427693E0
1.089199545E2,1.756523024E0,3.741884726E0,-2.472914969E0
1.089299885E2,1.697668167E0,4.578485046E0,-2.564326830E0
1.089400225E2,1.094930746E0,5.279172100E0,-2.468135455E0
1.089500555E2,5.770362774E-1,6.143625047E0,-2.252138139E0
1.089600895E2,3.202955630E-1,6.873112562E0,-1.857152874E0
1.089701235E2,2.639471152E-1,6.771763943E0,-1.205757702E0
1.089801575E2,1.660004058E-1,5.924073794E0,-4.798915136E-1
1.089901905E2,-1.433430299E-2,4.930962222E0,5.096515755E-1
1.090002245E2,-4.005249166E-1,3.920517164E0,1.484011784E0
1.090102585E2,-9.795308286E-1,2.916421013E0,2.290358903E0
1.090202925E2,-1.487840103E0,2.164065038E0,2.954544275E0
1.090303255E2,-2.255160419E0,1.497592381E0,3.230220612E0
1.090403595E2,-3.063331137E0,1.267928953E0,2.793421909E0
1.090503935E2,-3.842049869E0,1.608622236E0,1.853201326E0
1.090604275E2,-4.669692255E0,2.187372624E0,9.673447926E-1
1.090704615E2,-5.295031503E0,2.562889584E0,4.827741909E-1
1.090804945E2,-5.141602319E0,2.599610099E0,2.902875061E-1
1.090905285E2,-4.350674016E0,2.100495279E0,1.440742242E-1
1.091005625E2,-3.200995059E0,1.390732761E0,5.016326308E-2
1.091105965E2,-2.020588692E0,9.556455374E-1,9.872438908E-2
1.091206295E2,-1.186497558E0,4.305737579E-1,1.854223712E-1
1.091306635E2,-3.599037248E-1,4.140705764E-2,3.328281927E-1
1.091406975E2,2.254244891E-1,-4.469804603E-1,5.800144105E-1
1.091507315E2,7.441631493E-1,-9.998925877E-1,7.757606256E-1
1.091607645E2,1.082110433E0,-1.629520184E0,9.261324473E-1
1.091707985E2,1.162216264E0,-2.349736354E0,9.844057985E-1
1.091808325E2,1.139524390E0,-3.135936599E0,1.007354804E0
1.091908665E2,1.172555750E0,-3.875994126E0,9.596378700E-1
1.092009005E2,1.202069132E0,-4.488557208E0,9.137783039E-1
1.092109335E2,1.262107611E0,-4.969872519E0,9.775152934E-1
1.092209675E2,1.252891230E0,-5.272868217E0,9.921380103E-1
1.092310015E2,1.202083604E0,-5.518876952E0,8.953363319E-1
1.092410359E2,1.211796414E0,-5.726454277E0,8.785020518E-1
1.092510689E2,1.059945393E0,-5.836522264E0,8.379574585E-1
1.092611029E2,6.861229558E-1,-5.996643587E0,7.498117058E-1
1.092711369E2,3.119653273E-1,-6.070186357E0,5.816950464E-1
1.092811709E2,4.154563665E-2,-6.012670221E0,3.249251691E-1
1.092912049E2,-1.902973410E-1,-5.759108053E0,-2.244599909E-4
1.093012379E2,-2.905943388E-1,-5.219046936E0,-3.597356904E-1
1.093112719E2,-3.289647911E-1,-4.761932082E0,-5.683855411E-1
1.093213059E2,-3.905948827E-1,-4.400500479E0,-7.734392079E-1
1.093313399E2,-5.497784583E-1,-4.014311766E0,-9.786869292E-1
1.093413729E2,-6.341299528E-1,-3.459134427E0,-1.237711566E0
1.093514069E2,-5.979590037E-1,-2.698860152E0,-1.623672238E0
1.093614409E2,-4.713224190E-1,-1.898424861E0,-1.853326457E0
1.093714749E2,-1.929908609E-1,-9.241992116E-1,-1.947873595E0
1.093815079E2,2.434771827E-1,1.387725538E-1,-2.030958875E0
1.093915419E2,7.060624728E-1,1.349954864E0,-2.089532773E0
1.094015759E2,1.116583205E0,2.495239638E0,-2.012121631E0
1.094116099E2,1.281623863E0,3.477532691E0,-1.849386603E0
1.094216439E2,1.127399384E0,4.166452224E0,-1.656947719E0
1.094316769E2,9.743837439E-1,4.387341905E0,-1.653634686E0
1.094417109E2,6.830908091E-1,4.091934723E0,-1.797146409E0
1.094517449E2,2.794883566E-1,3.753961565E0,-1.935270506E0
1.094617789E2,5.532408871E-2,3.771950524E0,-2.174455540E0
1.094718119E2,-6.240484759E-2,4.135478354E0,-2.545365479E0
1.094818459E2,-6.735597745E-2,4.716313859E0,-2.863997802E0
1.094918799E2,1.225189023E-2,5.450161058E0,-2.883944993E0
1.095019139E2,-2.456320278E-2,5.922684495E0,-2.496596192E0
1.095119469E2,-1.783534529E-1,5.850290703E0,-1.970149148E0
1.095219809E2,-4.984468485E-1,5.543546939E0,-1.339688323E0
1.095320149E2,-8.762217839E-1,5.210831598E0,-5.879727633E-1
1.095420489E2,-1.267750905E0,4.584158015E0,3.482578985E-1
1.095520829E2,-1.375394491E0,3.523268443E0,1.140196527E0
1.095621159E2,-1.190469426E0,2.602104521E0,1.637038242E0
1.095721499E2,-8.223759444E-1,2.008600438E0,2.018396863E0
1.095821839E2,-3.783082015E-1,1.746178569E0,2.555053146E0
1.095922179E2,1.552998550E-2,1.766844968E0,3.072763281E0
1.096022509E2,3.327003580E-1,1.745557594E0,3.311365932E0
1.096122849E2,7.587087560E-1,1.696553249E0,3.271323030E0
1.096223189E2,1.080910000E0,1.767485822E0,3.124087801E0
1.096323529E2,1.084796644E0,1.819208538E0,2.816276336E0
1.096423859E2,1.187310467E0,1.797384390E0,2.352326671E0
1.096524199E2,1.319801065E0,1.728190194E0,1.937148486E0
1.096624539E2,1.288852337E0,1.555380414E0,1.639537196E0
1.096724879E2,1.138763959E0,1.164407508E0,1.250169644E0
1.096825219E2,9.490186686E-1,6.470973229E-1,8.865409501E-1
1.096925549E2,7.606153869E-1,4.625498414E-2,5.954196310E-1
1.097025889E2,5.871749108E-1,-6.439363182E-1,3.903402364E-1
1.097126229E2,4.418035548E-1,-1.369184602E0,2.463851492E-1
1.097226569E2,3.368357281E-1,-2.060312628E0,2.316057269E-1
1.097326899E2,1.807177746E-1,-2.759046713E0,3.612338202E-1
1.097427239E2,5.872110173E-2,-3.359897822E0,4.582427824E-1
1.097527579E2,-1.283361509E-2,-3.915696720E0,5.300265639E-1
1.097627919E2,-9.396775223E-2,-4.412184386E0,6.067046110E-1
1.097728259E2,-2.054596829E-1,-4.881345674E0,6.727432108E-1
1.097828589E2,-2.613171838E-1,-5.258692812E0,7.209453177E-1
1.097928929E2,-3.157600240E-1,-5.597955866E0,8.076605491E-1
1.098029269E2,-4.115725728E-1,-5.883848459E0,9.079534538E-1
1.098129609E2,-5.012532196E-1,-6.055872374E0,9.816856007E-1
1.098229939E2,-4.008739954E-1,-6.103727741E0,1.012501523E0
