"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.484382121E2,6.855122142E-2,-8.410892272E-1,5.012747812E-1
2.484482471E2,7.337777634E-1,-1.634712512E0,7.561901410E-1
2.484582811E2,1.291403477E0,-2.635410261E0,7.284775548E-1
2.484683161E2,1.458688078E0,-3.241197590E0,6.557371688E-1
2.484783501E2,1.436467343E0,-3.793347241E0,7.272312208E-1
2.484883841E2,1.236580714E0,-4.178872880E0,8.208160535E-1
2.484984191E2,9.152352838E-1,-4.748457758E0,7.781955524E-1
2.485084531E2,6.664884442E-1,-5.048626912E0,8.392379987E-1
2.485184862E2,5.781377101E-1,-5.205087293E0,1.269451568E0
2.485285212E2,3.877979401E-1,-5.743020608E0,1.345309689E0
2.485385552E2,9.824125375E-2,-6.164418916E0,1.318948249E0
2.485485892E2,-3.621855276E-1,-5.991332561E0,1.425877451E0
2.485586242E2,-8.196798664E-1,-5.805281176E0,1.069495723E0
2.485686582E2,-1.288736416E0,-5.397456595E0,9.179265379E-1
2.485786922E2,-1.394947434E0,-5.292752843E0,5.210874867E-1
2.485887272E2,-1.187672995E0,-4.624830662E0,1.428523023E-1
2.485987612E2,-7.902422053E-1,-3.389019880E0,-1.793784698E-1
2.486087952E2,-5.495309384E-1,-2.560581688E0,-7.986232388E-1
2.486188302E2,-4.341677490E-1,-2.112819455E0,-1.669571857E0
2.486288642E2,-4.516439071E-1,-1.300386263E0,-2.270000213E0
2.486388982E2,-2.696550941E-1,-6.664124304E-1,-2.483323013E0
2.486489332E2,4.471873786E-2,-1.485730720E-1,-2.327430396E0
2.486589672E2,1.038399536E-1,6.735156280E-1,-2.337942520E0
2.486690012E2,3.090051743E-1,1.176390207E0,-2.295630752E0
2.486790362E2,5.122755866E-1,1.802724068E0,-2.082898522E0
2.486890702E2,8.573611513E-1,2.042408454E0,-1.752761218E0
2.486991042E2,9.114405870E-1,2.296604460E0,-1.576046520E0
2.487091392E2,1.013237542E0,2.281692306E0,-1.415794366E0
2.487191732E2,9.002414880E-1,2.243515250E0,-1.566120433E0
2.487292072E2,8.237075016E-1,2.099459737E0,-1.604208173E0
2.487392422E2,4.732141029E-1,1.894138268E0,-1.646599317E0
2.487492762E2,2.724444352E-1,2.035730349E0,-1.535389953E0
2.487593112E2,3.096213978E-2,2.801883414E0,-1.702036768E0
2.487693452E2,2.999853326E-1,3.290171530E0,-1.973386166E0
2.487793792E2,7.052078292E-1,3.563010798E0,-2.128425089E0
2.487894142E2,8.148382987E-1,4.067029093E0,-2.216429193E0
2.487994482E2,8.800723947E-1,4.572771147E0,-2.128498618E0
2.488094822E2,1.034592085E0,4.748976991E0,-1.774158665E0
2.488195172E2,1.086124254E0,4.657506073E0,-1.210828553E0
2.488295512E2,9.162581080E-1,4.206099855E0,-7.693495922E-1
2.488395852E2,6.486642306E-1,3.441569976E0,-3.389664535E-1
2.488496202E2,9.937445328E-2,2.455835252E0,2.405217075E-1
2.488596542E2,-6.906670464E-1,1.683828539E0,9.576910396E-1
2.488696882E2,-1.402378660E0,1.475557734E0,1.741723136E0
2.488797232E2,-1.643465209E0,7.440646237E-1,2.275097816E0
2.488897572E2,-1.836133888E0,3.819851500E-1,2.710453427E0
2.488997912E2,-1.970844966E0,9.478260559E-1,3.333171369E0
2.489098262E2,-2.047339996E0,1.841136181E0,3.810783638E0
2.489198602E2,-1.471421998E0,2.148950570E0,3.935999422E0
2.489298942E2,-6.065271480E-1,2.541062513E0,3.617367100E0
2.489399292E2,2.432205630E-1,2.824578797E0,3.117327250E0
2.489499632E2,9.601310827E-1,2.794356878E0,2.473409643E0
2.489599972E2,1.556199316E0,2.617766873E0,1.824481118E0
2.489700322E2,2.013170329E0,2.465695996E0,1.354195265E0
2.489800662E2,2.066538743E0,2.114780611E0,1.019798849E0
2.489901002E2,1.732689334E0,1.201700465E0,6.392947984E-1
2.490001352E2,1.316973644E0,1.491694880E-1,3.611390953E-1
2.490101692E2,1.093453520E0,-7.771265352E-1,2.949442287E-1
2.490202032E2,8.804530484E-1,-1.537665689E0,1.481272218E-1
2.490302382E2,5.541863818E-1,-2.263592834E0,-4.266128540E-2
2.490402722E2,9.183286071E-2,-2.874059106E0,-2.106716716E-1
2.490503062E2,-3.648260571E-1,-3.379859047E0,-2.959767008E-1
2.490603412E2,-5.967777199E-1,-3.835760604E0,-2.801494575E-1
2.490703752E2,-7.463199679E-1,-4.276828360E0,-2.378906067E-1
2.490804102E2,-7.828068128E-1,-4.565376173E0,-9.096264884E-2
2.490904442E2,-8.388267202E-1,-4.784016430E0,2.901610601E-1
2.491004782E2,-9.301760893E-1,-4.889183282E0,5.584976801E-1
2.491105132E2,-8.954791501E-1,-4.937162610E0,7.551817887E-1
2.491205472E2,-8.618594143E-1,-4.996821166E0,9.823848546E-1
2.491305812E2,-8.489846494E-1,-4.937601151E0,1.287206054E0
2.491406162E2,-7.686398133E-1,-4.929194609E0,1.446154425E0
2.491506502E2,-5.981161841E-1,-4.426612390E0,1.469983145E0
2.491606842E2,-4.101643075E-1,-3.734324276E0,1.362845635E0
2.491707192E2,-4.120267553E-1,-3.340950505E0,9.209212625E-1
2.491807532E2,-3.100466000E-1,-2.856078917E0,4.301970510E-1
2.491907872E2,1.447115342E-1,-2.552880321E0,8.647681117E-1
2.492008222E2,7.505147604E-1,-2.253456686E0,3.382883227E-1
2.492108562E2,1.652972782E0,-1.569122540E0,-2.210736198E0
2.492208902E2,1.850019564E0,-8.675817919E-1,-2.295066057E0
2.492309252E2,1.710725584E0,-1.318137825E-2,-1.918721863E0
2.492409592E2,1.718052438E0,8.431889623E-1,-1.940804311E0
2.492509932E2,1.318109027E0,1.474311692E0,-2.105171882E0
2.492610282E2,4.604340995E-1,1.783596071E0,-1.987863726E0
2.492710622E2,-7.179511962E-2,2.188815132E0,-1.391020005E0
2.492810962E2,-9.909334838E-2,2.614419926E0,-9.317011893E-1
2.492911312E2,6.593957168E-2,3.207321162E0,-7.509580524E-1
2.493011652E2,7.691156305E-1,3.519818001E0,-6.704263978E-1
2.493111992E2,1.543034164E0,2.833450193E0,-8.437122881E-1
2.493212342E2,1.927783731E0,2.142401104E0,-1.310452244E0
2.493312682E2,1.876578494E0,1.992543983E0,-1.692022680E0
2.493413022E2,1.456215144E0,2.322671347E0,-2.164273491E0
2.493513372E2,8.847515559E-1,2.999174902E0,-2.319970665E0
2.493613712E2,2.748775713E-1,4.167231658E0,-2.051941170E0
2.493714062E2,1.123314812E-1,5.511723468E0,-1.234078252E0
2.493814402E2,3.720990067E-1,6.492280483E0,-3.382494387E-1
2.493914742E2,7.498537327E-1,6.689475492E0,2.434409299E-1
2.494015092E2,1.297507824E0,6.359171543E0,6.892078006E-1
2.494115432E2,1.739772798E0,5.548747453E0,1.144123371E0
2.494215772E2,1.615069522E0,4.555013738E0,1.585967052E0
2.494316122E2,8.253921575E-1,3.354112587E0,2.078295740E0
2.494416462E2,-1.338877350E-1,2.119469494E0,2.320049894E0
2.494516802E2,-6.266752645E-1,1.174412094E0,2.464989653E0
2.494617152E2,-1.231623006E0,3.740463853E-1,2.375793740E0
2.494717492E2,-1.783052426E0,1.565878505E-1,2.131344019E0
2.494817832E2,-2.280161651E0,3.652884257E-1,1.646510585E0
2.494918182E2,-2.671320936E0,3.015298015E-1,9.628085227E-1
2.495018522E2,-2.873841004E0,1.561703593E-1,3.902595448E-1
2.495118862E2,-2.782918555E0,1.151176429E-1,-8.517054319E-3
2.495219215E2,-2.387271971E0,1.255894214E-1,-3.313560100E-1
2.495319555E2,-1.885037076E0,2.564764202E-2,-4.993775059E-1
2.495419895E2,-1.523995045E0,-1.498518580E-1,-4.669011931E-1
2.495520245E2,-1.311875895E0,-4.165667528E-1,-3.134914505E-1
2.495620585E2,-1.056728255E0,-8.788400209E-1,-1.530647568E-1
2.495720925E2,-6.206433499E-1,-1.162023014E0,3.553586841E-2
2.495821275E2,-1.496623351E-1,-1.786638377E0,3.485082324E-1
2.495921615E2,3.694911119E-1,-2.232740586E0,7.078303054E-1
2.496021955E2,8.053549920E-1,-2.452525728E0,9.791675703E-1
2.496122305E2,1.045434431E0,-2.618457429E0,9.904200983E-1
2.496222645E2,1.065679319E0,-2.944584128E0,9.473705578E-1
2.496322985E2,9.904477995E-1,-3.250235631E0,8.876848117E-1
2.496423335E2,7.979258122E-1,-3.516074029E0,7.255181327E-1
2.496523675E2,6.596091950E-1,-3.545153401E0,6.321810758E-1
2.496624025E2,4.695081742E-1,-3.727916313E0,5.140190801E-1
2.496724365E2,2.986567355E-1,-3.948425925E0,4.126716301E-1
2.496824705E2,1.499576926E-1,-3.990181476E0,2.846994683E-1
2.496925055E2,3.085407592E-2,-3.968305873E0,2.251482081E-1
2.497025395E2,-1.612509318E-1,-3.932919694E0,1.690321872E-1
2.497125735E2,-3.685446304E-1,-4.024602281E0,-2.904078126E-2
2.497226085E2,-6.724790628E-1,-4.627001148E0,-2.836820528E-1
2.497326425E2,-1.086302887E0,-4.892621444E0,-4.673749638E-1
2.497426765E2,-8.780592714E-1,-3.745210038E0,-4.271098673E-1
2.497527115E2,-1.393163741E0,-3.590946456E0,-6.283558273E-1
2.497627455E2,-2.023982562E0,-3.542926197E0,-1.084721507E0
2.497727795E2,-2.230962155E0,-3.219198611E0,-1.529140156E0
2.497828145E2,-1.789418436E0,-2.623605317E0,-1.501067966E0
2.497928485E2,-1.059764933E0,-2.021920980E0,-1.171910509E0
2.498028825E2,-7.562097292E-1,-1.351107935E0,-8.235721385E-1
2.498129175E2,-6.056735276E-1,-6.262660325E-1,-7.907889931E-1
2.498229515E2,-1.243698384E-1,5.493365550E-1,-5.663611619E-1
2.498329855E2,5.100433389E-1,1.453660496E0,-5.480010509E-1
2.498430205E2,6.308807281E-1,1.881951501E0,-1.018811839E0
2.498530545E2,7.812128618E-1,2.055126733E0,-1.362764944E0
2.498630885E2,1.175517876E0,2.261274413E0,-1.786843907E0
2.498731235E2,1.644846321E0,2.584731858E0,-1.833200340E0
2.498831575E2,2.106314720E0,2.837868349E0,-1.863345368E0
2.498931915E2,2.251454161E0,2.778909704E0,-1.980951732E0
2.499032265E2,1.700020356E0,2.435893908E0,-2.260717028E0
2.499132605E2,8.787866651E-1,2.240165965E0,-2.699548370E0
2.499232945E2,9.901960769E-1,2.349765590E0,-3.340221941E0
2.499333295E2,1.255964527E0,2.688114139E0,-3.701482805E0
2.499433635E2,1.444131581E0,3.374477270E0,-3.454495246E0
2.499533975E2,1.345718264E0,4.075570706E0,-2.423295351E0
2.499634325E2,1.206768539E0,4.874707330E0,-1.484200942E0
2.499734665E2,1.054561130E0,5.678158615E0,-7.301545362E-1
2.499835015E2,5.319725172E-1,5.440383344E0,1.201463945E-1
2.499935355E2,-1.629654817E-1,4.475679885E0,7.894417946E-1
2.500035695E2,-5.909973087E-1,3.385504534E0,1.360979058E0
2.500136045E2,-9.937725994E-1,2.199280479E0,1.731793395E0
2.500236385E2,-1.605881938E0,1.159838494E0,1.802275586E0
2.500336725E2,-2.224937769E0,7.829287273E-1,1.928309981E0
2.500437075E2,-2.631519524E0,8.941778523E-1,2.221745481E0
2.500537415E2,-2.847042046E0,1.009534646E0,2.640089203E0
2.500637755E2,-2.811901741E0,1.351060572E0,2.610528020E0
2.500738105E2,-2.225995238E0,1.654320565E0,2.189301767E0
2.500838445E2,-1.299887203E0,1.777281663E0,1.951691827E0
2.500938785E2,-2.349534041E-1,2.014141844E0,2.142823419E0
2.501039135E2,7.655412275E-1,2.318425684E0,2.534204314E0
2.501139475E2,1.534148881E0,2.222369964E0,2.695101270E0
2.501239815E2,1.811356312E0,1.465833229E0,2.271858751E0
2.501340165E2,1.755765079E0,5.741883910E-1,1.504644123E0
2.501440505E2,8.356031502E-1,-3.289766318E-1,6.060734041E-1
2.501540845E2,-3.687034920E-3,-1.071355503E0,-8.332282305E-3
2.501641195E2,-2.757405107E-1,-1.755649889E0,-2.108307159E-1
2.501741535E2,-5.054937666E-1,-2.489343306E0,-2.910802424E-1
2.501841875E2,-7.261601570E-1,-3.188834020E0,-3.806410213E-1
2.501942225E2,-8.809605137E-1,-3.768624043E0,-3.969781418E-1
2.502042565E2,-1.055201254E0,-4.303186439E0,-3.773456767E-1
2.502142905E2,-1.135357737E0,-4.610231919E0,-2.955790901E-1
2.502243255E2,-1.190199796E0,-4.730502713E0,-8.049386702E-2
2.502343595E2,-1.286949507E0,-4.799256029E0,1.542928183E-1
2.502443935E2,-1.320032615E0,-4.843463902E0,3.873746748E-1
2.502544285E2,-1.264581130E0,-4.792035302E0,5.310979930E-1
2.502644625E2,-9.638358785E-1,-4.263508403E0,7.016671208E-1
2.502744965E2,-6.379833410E-1,-4.128817790E0,8.108673084E-1
2.502845315E2,-3.401470064E-1,-3.986912883E0,8.773583364E-1
2.502945655E2,-1.288589651E-1,-3.594120909E0,8.431860387E-1
2.503046005E2,1.163498339E-1,-3.004103521E0,6.894043402E-1
2.503146345E2,4.618794216E-1,-2.366902610E0,5.460387985E-1
2.503246685E2,5.912290412E-1,-2.208706191E0,1.252974992E-1
2.503347035E2,9.262648867E-1,-1.880797845E0,-4.288583310E-1
2.503447375E2,1.489476007E0,-1.127484680E0,-7.995612053E-1
2.503547715E2,1.869882701E0,-4.567418021E-1,-1.082602623E0
2.503648065E2,2.103976857E0,-2.931793928E-3,-1.282768017E0
2.503748405E2,2.183818102E0,4.271507978E-1,-1.251645627E0
2.503848745E2,1.804215108E0,6.378575528E-1,-1.236282653E0
2.503949095E2,1.386384625E0,6.165052754E-1,-1.310780858E0
2.504049435E2,1.282860111E0,1.083067476E0,-5.539955799E-1
2.504149775E2,1.115134045E0,1.785778252E0,-1.934423025E-1
2.504250125E2,1.008268432E0,2.362762197E0,-2.370344281E-2
2.504350465E2,9.572848774E-1,2.829862341E0,1.477684951E-1
2.504450805E2,7.029800400E-1,2.692506568E0,-2.951358712E-1
2.504551155E2,5.540650521E-1,2.673234145E0,-9.840431249E-1
2.504651495E2,1.847552039E-1,2.514926628E0,-1.697163699E0
2.504751835E2,2.040460454E-1,2.906525186E0,-2.136350405E0
2.504852185E2,5.699721008E-2,3.966730049E0,-2.275236980E0
2.504952525E2,2.473335128E-1,4.765300078E0,-1.849807602E0
2.505052865E2,5.955660307E-1,5.347679248E0,-1.403116579E0
2.505153215E2,1.119591451E0,5.365500392E0,-1.162601888E0
2.505253556E2,1.882880039E0,5.216002291E0,-5.400079802E-1
2.505353896E2,3.167259841E0,6.137926936E0,1.257727901E0
2.505454246E2,3.371595469E0,6.317294369E0,2.261115954E0
2.505554586E2,1.577379685E0,5.543448122E0,2.583324434E0
2.505654926E2,4.916716249E-2,4.080681757E0,2.616529602E0
2.505755276E2,-1.068324745E0,2.125116150E0,2.435492789E0
2.505855616E2,-1.270274564E0,5.457691687E-1,2.255377496E0
2.505955956E2,-1.184805301E0,-7.041281408E-1,1.585501760E0
2.506056306E2,-1.793614398E0,3.442372799E-2,1.658809472E0
2.506156646E2,-2.224814539E0,1.140043330E0,1.314973311E0
2.506256986E2,-2.509116835E0,2.069971644E0,2.374705573E-1
2.506357336E2,-2.462838754E0,2.324228461E0,-5.176469120E-1
2.506457676E2,-3.115946138E0,1.931617166E0,-1.306982507E0
2.506558026E2,-4.388219865E0,3.908173692E-1,-2.227658186E0
2.506658366E2,-5.056866224E0,-1.019073209E0,-2.004908506E0
2.506758706E2,-4.556570266E0,-2.875633761E0,-9.003039801E-1
2.506859056E2,-2.764870247E0,-3.525368763E0,-1.137393080E-2
2.506959396E2,-5.989500336E-1,-2.220840917E0,3.794234848E-1
2.507059736E2,-1.789296668E0,1.537072781E0,5.309961784E-1
2.507160086E2,-2.590998027E0,-6.326120156E-1,7.746261196E-1
2.507260426E2,-6.250518581E-1,-3.154510864E0,6.809095053E-1
2.507360766E2,1.106466937E0,-2.415686515E0,6.226407588E-1
2.507461116E2,2.230026747E0,-3.458175484E0,7.425624740E-1
2.507561456E2,3.268740022E0,-3.967520592E0,6.579651041E-1
2.507661796E2,3.667087728E0,-3.722748544E0,4.947820330E-1
2.507762146E2,4.166734352E0,-4.111715269E0,4.087683213E-1
2.507862486E2,4.976488643E0,-1.858076150E0,6.254978545E-1
2.507962826E2,4.495955690E0,-7.397470397E-1,1.211133778E-1
2.508063176E2,2.553960886E0,-2.163358110E0,-3.166654654E-1
2.508163516E2,1.549818250E0,-3.653935001E0,-7.833972354E-1
2.508263856E2,5.163069494E-1,-4.953997328E0,-6.266694903E-1
2.508364206E2,-6.612500699E-1,-6.646451679E0,2.390634120E-1
2.508464546E2,-1.973839910E0,-7.711657666E0,5.276178765E-1
2.508564886E2,-2.329743262E0,-7.124382622E0,-1.050685450E-1
2.508665236E2,-3.680647421E0,-5.415994608E0,-9.834456857E-1
2.508765576E2,-4.089399663E0,-3.984489797E0,-1.866632380E0
2.508865916E2,-3.211813577E0,-3.897597249E0,-1.269522904E0
2.508966266E2,-1.260869610E0,-3.717024119E0,-8.759912574E-1
2.509066606E2,-2.025008090E-1,-3.160804807E0,-8.191820490E-1
2.509166946E2,-3.073245749E-1,-3.005804476E0,-7.464882946E-1
2.509267296E2,-1.544249654E-1,-1.936801892E0,-9.855176465E-1
2.509367636E2,6.934322678E-2,-6.732776463E-1,-1.034795934E0
2.509467976E2,1.880611831E-1,-1.902175266E-1,-1.258544026E0
2.509568326E2,3.230190865E-1,5.542967480E-1,-1.444414440E0
2.509668666E2,4.352145102E-1,8.173922163E-1,-1.547017726E0
2.509769006E2,2.104668729E-2,1.748720353E0,-1.734329917E0
2.509869356E2,-4.586200739E-1,1.344830949E0,-2.229286928E0
2.509969696E2,-6.487684572E-1,2.486790411E0,-2.440307240E0
2.510070036E2,-6.885541550E-1,2.437628192E0,-2.464628295E0
2.510170386E2,-4.555111825E-1,2.356996842E0,-2.641597785E0
2.510270726E2,-8.123701159E-2,2.777832647E0,-2.762596557E0
2.510371076E2,2.368643838E-1,3.395848258E0,-2.819401088E0
2.510471416E2,4.374973729E-1,4.054605514E0,-2.733432984E0
2.510571756E2,5.329347496E-1,4.824366896E0,-2.386113052E0
2.510672106E2,7.206860668E-1,5.744899319E0,-1.809627729E0
2.510772446E2,8.103712452E-1,6.179358552E0,-1.021632535E0
2.510872786E2,8.754891278E-1,6.296808064E0,-2.652764066E-1
2.510973136E2,6.758474245E-1,6.578373717E0,6.497239653E-1
2.511073476E2,1.542387316E-1,6.915500198E0,1.199821755E0
2.511173816E2,-3.665675041E-1,6.494847996E0,1.560589259E0
2.511274166E2,-5.706093103E-1,5.050331376E0,1.628442543E0
2.511374506E2,-4.050983895E-1,3.146023630E0,1.661867420E0
2.511474846E2,-3.671512755E-1,1.495766881E0,1.968690706E0
2.511575196E2,-5.742757338E-1,8.321038109E-1,2.611537249E0
2.511675536E2,-5.280539326E-1,8.147329026E-1,3.188577912E0
2.511775876E2,-2.531935740E-1,5.926614994E-1,3.586062276E0
2.511876226E2,-5.019980818E-3,4.501987678E-1,3.900302171E0
2.511976566E2,2.931694525E-1,4.745962751E-1,3.820900490E0
2.512076906E2,6.878370671E-1,4.536088639E-1,3.389365450E0
2.512177256E2,1.116298299E0,5.060437703E-1,2.806272919E0
2.512277596E2,1.454472674E0,6.004090601E-1,2.072815729E0
2.512377936E2,1.562695280E0,5.966300046E-1,1.231860988E0
2.512478286E2,1.385498041E0,4.760797137E-1,4.308485770E-1
2.512578626E2,1.128615020E0,1.139201331E-1,-2.305473809E-1
2.512678966E2,9.123361612E-1,-4.896727359E-1,-6.561907665E-1
2.512779316E2,6.870137791E-1,-1.250210720E0,-7.812302573E-1
2.512879656E2,4.029328731E-1,-2.009221412E0,-8.771491523E-1
2.512979996E2,-5.459486783E-2,-2.752266281E0,-7.976879767E-1
2.513080346E2,-5.550610522E-1,-3.336373889E0,-5.026478536E-1
2.513180686E2,-9.260978025E-1,-3.790566305E0,-2.409343748E-1
2.513281026E2,-1.172595949E0,-4.270999855E0,-7.259669065E-2
2.513381376E2,-1.274069991E0,-4.708111385E0,1.083373578E-1
2.513481716E2,-1.313395733E0,-5.014380355E0,3.486355555E-1
2.513582056E2,-1.405434415E0,-5.245906706E0,6.437293267E-1
2.513682406E2,-1.491455728E0,-5.432858562E0,9.480922504E-1
2.513782746E2,-1.439247548E0,-5.507872492E0,1.261623462E0
2.513883086E2,-1.147813257E0,-5.489513989E0,1.363299379E0
2.513983436E2,-6.006360417E-1,-5.266725132E0,1.335573198E0
2.514083776E2,-2.149014743E-1,-4.931179739E0,1.193951296E0
2.514184116E2,1.039042912E-2,-4.503408551E0,9.469624221E-1
2.514284466E2,2.909526635E-1,-3.927436759E0,6.495030136E-1
2.514384806E2,5.261560725E-1,-3.330377569E0,3.903310271E-1
2.514485156E2,6.889940118E-1,-2.720956780E0,8.730009913E-2
2.514585496E2,8.368478762E-1,-2.095158525E0,-3.328797944E-1
2.514685836E2,1.072043063E0,-1.427526366E0,-9.644072977E-1
2.514786186E2,1.300236135E0,-8.124320233E-1,-1.551060491E0
2.514886526E2,1.487433575E0,-1.548740315E-1,-1.839428794E0
2.514986866E2,1.694084555E0,6.309794730E-1,-1.995013847E0
2.515087216E2,1.777739354E0,1.552209468E0,-2.076297162E0
2.515187553E2,1.720794782E0,2.586887142E0,-1.810349422E0
2.515287893E2,1.588908494E0,3.611064970E0,-1.173851931E0
2.515388243E2,1.512902000E0,4.487695329E0,-8.507665153E-1
2.515488583E2,1.518632564E0,4.836581730E0,-1.125607870E0
2.515588923E2,1.342429351E0,4.220796831E0,-1.546916130E0
2.515689273E2,9.968038691E-1,3.332159216E0,-1.951445074E0
2.515789613E2,7.071379951E-1,2.962074319E0,-2.309626648E0
2.515889953E2,6.148999954E-1,3.281259788E0,-2.251653990E0
2.515990303E2,3.767008750E-1,4.224938414E0,-1.906648386E0
2.516090643E2,8.969203060E-2,5.171060591E0,-1.348231105E0
2.516190983E2,2.528310467E-2,6.210927084E0,-6.482281744E-1
2.516291333E2,3.117778509E-1,6.953538090E0,7.538939394E-2
2.516391673E2,8.913765974E-1,6.575061854E0,7.151495576E-1
2.516492013E2,9.053924464E-1,5.105756548E0,1.447510979E0
2.516592363E2,6.161743230E-1,3.553512581E0,1.843773276E0
2.516692703E2,3.708714203E-1,2.044219921E0,1.874322785E0
2.516793043E2,-5.395920239E-2,9.561185771E-1,1.896364156E0
2.516893393E2,-6.913548982E-1,4.056722206E-1,1.924820216E0
2.516993733E2,-1.531830752E0,3.799754620E-2,2.148732469E0
2.517094073E2,-2.453287620E0,-6.613668680E-2,2.422712091E0
2.517194423E2,-3.261539469E0,3.539728940E-1,2.724146436E0
2.517294763E2,-3.977783625E0,1.267372883E0,2.687802483E0
2.517395103E2,-4.491785164E0,2.134846501E0,2.173062733E0
2.517495453E2,-3.980150870E0,2.422555239E0,1.387464752E0
2.517595793E2,-2.362895659E0,2.309095867E0,5.718821029E-1
2.517696133E2,-1.188215032E0,2.017144389E0,-7.785216808E-2
2.517796483E2,-6.242746901E-1,1.799000561E0,-4.914464888E-1
2.517896823E2,-2.680121361E-1,1.341445411E0,-7.364053559E-1
2.517997163E2,1.771937856E-1,5.879211617E-1,-5.500781281E-1
2.518097513E2,5.842736685E-1,-1.334352154E-1,-3.309067976E-1
2.518197853E2,8.765313940E-1,-7.874182194E-1,-1.495951653E-1
2.518298193E2,9.544039542E-1,-1.510528176E0,-2.626569271E-3
2.518398543E2,9.150572361E-1,-2.268148400E0,1.069501059E-1
2.518498883E2,8.942928962E-1,-2.963615060E0,2.302281229E-1
2.518599223E2,8.652812049E-1,-3.575668266E0,3.733833110E-1
2.518699573E2,8.509379849E-1,-4.045464562E0,6.155128567E-1
2.518799913E2,8.826838343E-1,-4.395774760E0,9.122065723E-1
2.518900263E2,8.515187596E-1,-4.644198979E0,1.102435062E0
2.519000603E2,7.567628758E-1,-4.901043774E0,1.173650641E0
2.519100943E2,7.586486759E-1,-4.966663567E0,1.076281782E0
2.519201293E2,6.772424240E-1,-5.065028352E0,8.456161416E-1
2.519301633E2,4.024615145E-1,-5.355261333E0,6.692930612E-1
2.519401973E2,2.193970513E-1,-5.482735897E0,7.475570194E-1
2.519502323E2,5.570079558E-2,-5.470580120E0,7.141287799E-1
2.519602663E2,-2.639800058E-1,-5.477481004E0,5.588476360E-1
2.519703003E2,-7.114439578E-1,-5.383180034E0,3.483327428E-1
2.519803353E2,-1.073878065E0,-5.124843029E0,-2.513951898E-2
2.519903693E2,-1.267155805E0,-4.779187800E0,-5.716343272E-1
2.520004033E2,-1.122968145E0,-4.222818214E0,-1.110865724E0
2.520104383E2,-7.259008330E-1,-3.497453570E0,-1.427402405E0
2.520204723E2,-4.226132123E-1,-2.647370156E0,-1.705595384E0
2.520305063E2,-2.066066873E-1,-1.758832528E0,-1.987807739E0
2.520405413E2,-7.868774434E-2,-9.499848479E-1,-2.062248641E0
2.520505753E2,1.299299740E-1,-1.370002627E-3,-1.906221393E0
2.520606093E2,3.192188714E-1,1.051321773E0,-1.835046891E0
2.520706443E2,5.372782807E-1,2.099409451E0,-1.813311621E0
2.520806783E2,7.241542697E-1,3.296508157E0,-1.810962210E0
2.520907123E2,9.882192063E-1,4.485448244E0,-1.792115464E0
2.521007473E2,1.250640929E0,4.986781497E0,-1.811102543E0
2.521107813E2,1.330763425E0,4.401883931E0,-2.028186271E0
2.521208153E2,1.065603012E0,3.587349249E0,-2.343848208E0
2.521308503E2,9.608439314E-1,2.937378604E0,-2.553508312E0
2.521408843E2,1.049366903E0,2.627701877E0,-2.623826927E0
2.521509183E2,1.200980819E0,2.660904121E0,-2.365812689E0
2.521609533E2,1.486633091E0,2.995302876E0,-1.826383656E0
2.521709873E2,1.690909078E0,3.645637802E0,-1.139879535E0
2.521810213E2,1.615301656E0,4.430082128E0,-5.431898888E-1
2.521910563E2,1.080180560E0,5.091706858E0,-1.958922493E-1
2.522010903E2,2.339424205E-1,5.729663229E0,6.703321114E-3
2.522111243E2,-2.688926902E-1,6.159246469E0,3.061637930E-1
2.522211593E2,-5.324071846E-1,5.818708137E0,5.495378454E-1
2.522311933E2,-8.451637863E-1,4.566502347E0,8.342843107E-1
2.522412273E2,-1.062343848E0,2.866899190E0,1.003302684E0
2.522512623E2,-1.246353604E0,1.224387077E0,1.014089700E0
2.522612963E2,-1.472738645E0,2.366502661E-1,1.016660136E0
2.522713303E2,-1.807114742E0,-4.808282375E-2,1.249476310E0
2.522813653E2,-1.809646001E0,3.720559931E-1,1.817986908E0
2.522913993E2,-1.528084441E0,9.835829490E-1,2.567434040E0
2.523014333E2,-1.012781897E0,1.376160915E0,3.171584734E0
2.523114683E2,-1.635849211E-1,1.461499858E0,3.606127582E0
2.523215023E2,7.967555650E-1,1.646325082E0,3.623153504E0
2.523315363E2,1.699111699E0,2.075981412E0,3.219087514E0
2.523415713E2,2.549755569E0,2.266083748E0,2.459495609E0
2.523516053E2,3.191084613E0,1.961346749E0,1.497609777E0
2.523616393E2,3.074258414E0,1.309196847E0,5.100982296E-1
2.523716743E2,1.577919091E0,-9.047572196E-2,-6.835979819E-2
2.523817083E2,4.946124637E-1,-1.273833472E0,-1.559768164E-1
2.523917423E2,2.888946263E-1,-1.900376077E0,-2.842120298E-1
2.524017773E2,6.195907049E-2,-2.467877592E0,-3.450171523E-1
2.524118113E2,-1.839964546E-1,-3.153578818E0,-3.552089953E-1
2.524218463E2,-4.137309263E-1,-3.851080894E0,-4.121456730E-1
2.524318803E2,-6.885488194E-1,-4.368674085E0,-4.427101656E-1
2.524419143E2,-9.235052202E-1,-4.803605188E0,-3.232024332E-1
2.524519493E2,-9.426657419E-1,-5.032241845E0,-7.327599093E-2
2.524619833E2,-9.832657376E-1,-5.199783284E0,2.195536653E-1
2.524720173E2,-1.138264096E0,-5.409572611E0,4.459004796E-1
